Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
2016-02-21,11-Jan-16,INV-3987,3,2,9,253,3
2016-02-22,19-Dec-15,INV-3992,3,1,9,253,3
2016-02-22,07-Sep-15,INV-3993,3,2,9,253,3
2016-02-22,17-Oct-15,INV-3994,3,1,9,262,3
2016-02-23,28-Jan-16,INV-4000,3,2,9,256,3
2016-02-23,29-Jan-16,INV-4001,3,2,9,257,3
2016-02-23,23-Sep-15,INV-4002,3,1,9,273,3
2016-02-24,06-Nov-15,INV-4009,3,1,9,244,3
2016-02-24,07-Oct-15,INV-4010,3,2,9,259,3
2016-02-24,19-Oct-15,INV-4011,3,1,9,268,3
2016-02-25,01-Dec-15,INV-4015,3,2,9,262,3
2016-02-26,21-Oct-15,INV-4026,3,2,9,255,3
2016-02-28,13-Nov-15,INV-4036,3,2,9,253,3
2016-03-01,25-Dec-15,INV-4041,3,1,9,231,3
2016-03-01,03-Dec-15,INV-4042,3,1,9,256,3
2016-03-02,09-Nov-15,INV-4046,3,1,9,232,3
2016-03-02,07-Feb-16,INV-4048,3,1,9,265,3
2016-03-03,22-Sep-15,INV-4054,3,1,9,238,3
2016-03-04,01-Dec-15,INV-4064,3,1,9,238,3
2016-03-04,26-Oct-15,INV-4065,3,1,9,256,3
2016-03-04,28-Dec-15,INV-4066,3,1,9,268,3
2016-03-06,27-Jan-16,INV-4075,3,1,9,227,3
2016-03-07,19-Nov-15,INV-4085,3,2,9,227,3
2016-03-07,26-Feb-16,INV-4086,3,1,9,238,3
2016-03-12,23-Sep-15,INV-4108,3,2,9,228,3
2016-03-12,21-Feb-16,INV-4110,3,1,9,271,3
2016-03-13,22-Oct-15,INV-4117,3,2,9,228,3
2016-03-13,03-Mar-16,INV-4118,3,2,9,232,3
2016-03-13,04-Oct-15,INV-4120,3,2,9,255,3
2016-03-15,09-Nov-15,INV-4130,3,1,9,229,3
2016-03-15,24-Nov-15,INV-4131,3,1,9,239,3
2016-03-15,09-Feb-16,INV-4134,3,2,9,247,3
2016-03-17,14-Dec-15,INV-4145,3,2,9,228,3
2016-03-20,02-Dec-15,INV-4164,3,2,9,231,3
2016-03-20,01-Dec-15,INV-4165,3,2,9,227,3
2016-03-22,18-Jan-16,INV-4177,3,2,9,227,3
2016-03-22,21-Nov-15,INV-4178,3,1,9,228,3
2016-03-23,26-Sep-15,INV-4184,3,2,9,227,3
2016-03-24,05-Oct-15,INV-4191,3,2,9,226,3
2016-03-24,25-Dec-15,INV-4192,3,1,9,226,3
2016-03-25,12-Nov-15,INV-4197,3,2,9,226,3
2016-03-26,15-Nov-15,INV-4208,3,2,9,256,3
2016-03-31,03-Mar-16,INV-4235,3,2,9,228,3
2016-04-01,24-Feb-16,INV-4239,3,1,9,268,3
2016-04-02,22-Feb-16,INV-4242,3,2,9,250,3
2016-04-02,04-Jan-16,INV-4243,3,2,9,257,3
2016-04-03,23-Jan-16,INV-4248,3,1,9,228,3
2016-04-03,11-Nov-15,INV-4251,3,1,9,268,3
2016-04-04,14-Mar-16,INV-4258,3,1,9,227,3
2016-04-04,21-Jan-16,INV-4259,3,2,9,247,3
2016-04-07,02-Nov-15,INV-4274,3,1,9,232,3
2016-04-07,29-Mar-16,INV-4276,3,2,9,255,3
2016-04-09,13-Nov-15,INV-4284,3,2,9,256,3
2016-04-11,05-Apr-16,INV-4295,3,2,9,239,3
2016-04-11,24-Dec-15,INV-4297,3,2,9,255,3
2016-04-12,07-Feb-16,INV-4308,3,2,9,228,3
2016-04-12,15-Oct-15,INV-4309,3,2,9,274,3
2016-04-13,11-Feb-16,INV-4313,3,2,9,259,3
2016-04-15,03-Mar-16,INV-4322,3,2,9,226,3
2016-04-15,02-Jan-16,INV-4324,3,2,9,253,3
2016-04-18,22-Dec-15,INV-4351,3,1,9,256,3
2016-04-20,26-Dec-15,INV-4360,3,2,9,228,3
2016-04-20,05-Feb-16,INV-4362,3,2,9,250,3
2016-04-20,21-Mar-16,INV-4363,3,2,9,250,3
2016-04-20,20-Mar-16,INV-4364,3,2,9,259,3
2016-04-20,31-Jan-16,INV-4365,3,2,9,259,3
2016-04-20,02-Feb-16,INV-4366,3,1,9,261,3
2016-04-21,20-Mar-16,INV-4371,3,1,9,256,3
2016-04-21,12-Feb-16,INV-4372,3,2,9,262,3
2016-04-22,27-Oct-15,INV-4376,3,2,9,245,3
2016-04-23,25-Mar-16,INV-4383,3,1,9,244,3
2016-04-23,24-Jan-16,INV-4384,3,2,9,253,3
2016-04-23,28-Feb-16,INV-4385,3,2,9,274,3
2016-04-25,08-Dec-15,INV-4397,3,1,9,264,3
2016-04-25,10-Feb-16,INV-4398,3,2,9,259,3
2016-04-26,03-Apr-16,INV-4400,3,2,9,259,3
2016-04-29,02-Mar-16,INV-4426,3,2,9,229,3
2016-04-29,12-Feb-16,INV-4427,3,1,9,232,3
2016-04-29,26-Nov-15,INV-4428,3,1,9,253,3
2016-04-29,04-Dec-15,INV-4429,3,2,9,259,3
2016-04-30,19-Dec-15,INV-4439,3,1,9,268,3
2016-04-30,16-Mar-16,INV-4440,3,1,9,268,3
2016-05-04,03-Jan-16,INV-4472,3,2,9,244,3
2016-05-09,08-Apr-16,INV-4508,3,2,9,238,3
2016-05-11,31-Dec-15,INV-4516,3,1,9,231,3
2016-05-13,18-Feb-16,INV-4537,3,1,9,256,3
2016-05-17,21-Jan-16,INV-4571,3,2,9,236,3
2016-05-19,20-Apr-16,INV-4585,3,2,9,229,3
2016-05-25,06-Apr-16,INV-4627,3,1,9,231,3
2016-05-25,11-Jan-16,INV-4628,3,2,9,255,3
2016-05-27,18-Mar-16,INV-4639,3,2,9,226,3
2016-05-28,13-Jan-16,INV-4642,3,2,9,227,3
2016-06-06,06-Feb-16,INV-4695,3,2,9,247,3
2016-06-08,12-Mar-16,INV-4708,3,2,9,256,3
2016-06-10,06-Jan-16,INV-4722,3,1,9,268,3
2016-06-14,12-May-16,INV-4749,3,2,9,256,3
2016-06-15,31-Mar-16,INV-4755,3,1,9,256,3
2016-06-17,20-Mar-16,INV-4762,3,2,9,253,3
2016-06-19,04-Jan-16,INV-4786,3,2,9,261,3
2016-06-21,11-Jan-16,INV-4802,3,2,9,255,3
2016-06-22,17-Feb-16,INV-4808,3,2,9,274,3
2016-06-24,25-May-16,INV-4829,3,1,9,268,3
2016-06-27,15-May-16,INV-4851,3,1,9,269,3
2016-07-03,02-Feb-16,INV-4891,3,2,9,259,3
2016-07-03,09-Apr-16,INV-4894,3,1,9,273,3
2016-07-06,13-Jan-16,INV-4921,3,1,9,263,3
2016-07-08,29-Apr-16,INV-4937,3,1,9,256,3
2016-07-10,12-May-16,INV-4948,3,2,9,253,3
2016-07-10,06-Feb-16,INV-4949,3,2,9,256,3
2016-07-11,02-Feb-16,INV-4961,3,1,9,256,3
2016-07-11,14-May-16,INV-4962,3,1,9,263,3
2016-07-12,01-Feb-16,INV-4970,3,2,9,227,3
2016-07-17,11-Jul-16,INV-5013,3,1,9,274,3
2016-07-18,10-Jun-16,INV-5021,3,2,9,262,3
2016-07-19,13-Apr-16,INV-5029,3,1,9,238,3
2016-07-20,31-Mar-16,INV-5039,3,1,9,256,3
2016-07-22,27-Apr-16,INV-5055,3,1,9,274,3
2016-07-22,18-Apr-16,INV-5056,3,2,9,269,3
2016-07-24,20-Apr-16,INV-5067,3,2,9,256,3
2016-07-24,15-Mar-16,INV-5068,3,2,9,274,3
2016-07-26,16-Apr-16,INV-5082,3,2,9,256,3
2016-07-27,12-Apr-16,INV-5090,3,2,9,250,3
2016-07-27,12-May-16,INV-5091,3,2,9,250,3
2016-07-28,02-Feb-16,INV-5096,3,2,9,250,3
2016-07-29,13-Feb-16,INV-5102,3,2,9,255,3
2016-07-30,11-May-16,INV-5112,3,2,9,259,3
2016-07-30,25-Jun-16,INV-5113,3,2,9,262,3
2016-07-31,08-Apr-16,INV-5120,3,2,9,232,3
2016-07-31,24-Mar-16,INV-5121,3,2,9,255,3
2016-07-31,15-Apr-16,INV-5122,3,2,9,256,3
2016-08-01,27-Apr-16,INV-5132,3,2,9,228,3
2016-08-02,09-Feb-16,INV-5139,3,1,9,268,3
2016-08-04,28-Apr-16,INV-5154,3,2,9,274,3
2016-08-06,10-Apr-16,INV-5173,3,1,9,275,3
2016-08-09,07-May-16,INV-5197,3,1,9,253,3
2016-08-09,13-Apr-16,INV-5198,3,1,9,263,3
2016-08-11,02-Apr-16,INV-5209,3,1,9,253,3
2016-08-11,15-Jun-16,INV-5210,3,2,9,247,3
2016-08-15,04-Mar-16,INV-5251,3,1,9,262,3
2016-08-17,22-Mar-16,INV-5268,3,2,9,274,3
2016-08-20,26-Apr-16,INV-5294,3,1,9,275,3
2016-08-24,01-Aug-16,INV-5332,3,1,9,226,3
2016-08-24,08-May-16,INV-5333,3,2,9,244,3
2016-08-26,16-Mar-16,INV-5356,3,1,9,268,3
2016-08-29,06-Apr-16,INV-5384,3,2,9,228,3
2016-08-30,28-Mar-16,INV-5389,3,2,9,271,3
2016-08-31,20-Jun-16,INV-5400,3,2,9,228,3
2016-08-31,05-Jul-16,INV-5402,3,2,9,255,3
2016-08-31,03-Jul-16,INV-5403,3,2,9,256,3
2016-09-02,18-Aug-16,INV-5411,3,2,9,253,3
2016-09-03,11-Jul-16,INV-5417,3,2,9,227,3
2016-09-03,29-Aug-16,INV-5418,3,2,9,255,3
2016-09-03,20-Aug-16,INV-5419,3,2,9,259,3
2016-09-04,15-Aug-16,INV-5423,3,2,9,255,3
2016-09-04,18-Jun-16,INV-5424,3,2,9,271,3
2016-09-04,16-Aug-16,INV-5425,3,2,9,261,3
2016-09-06,04-Aug-16,INV-5433,3,2,9,255,3
2016-09-08,17-Aug-16,INV-5443,3,1,9,253,3
2016-09-08,04-Jul-16,INV-5444,3,1,9,268,3
2016-09-09,13-Jun-16,INV-5451,3,2,9,228,3
2016-09-09,07-May-16,INV-5452,3,2,9,255,3
2016-09-09,01-Sep-16,INV-5453,3,2,9,256,3
2016-09-10,15-Mar-16,INV-5462,3,2,9,253,3
2016-09-11,30-Jul-16,INV-5468,3,2,9,255,3
2016-09-12,16-May-16,INV-5479,3,1,9,271,3
2016-09-13,12-Jun-16,INV-5487,3,1,9,226,3
2016-09-13,11-Apr-16,INV-5488,3,1,9,256,3
2016-09-13,19-May-16,INV-5489,3,1,9,263,3
2016-09-14,09-Sep-16,INV-5496,3,1,9,226,3
2016-09-14,22-Jun-16,INV-5498,3,1,9,263,3
2016-09-15,19-Jul-16,INV-5504,3,2,9,227,3
2016-09-16,07-May-16,INV-5507,3,2,9,256,3
2016-09-16,14-Jul-16,INV-5508,3,2,9,256,3
2016-09-17,18-Jun-16,INV-5511,3,1,9,256,3
2016-09-17,06-May-16,INV-5512,3,2,9,253,3
2016-09-17,03-May-16,INV-5514,3,1,9,263,3
2016-09-18,16-Aug-16,INV-5521,3,1,9,226,3
2016-09-18,24-Jun-16,INV-5522,3,2,9,256,3
2016-09-20,01-Jun-16,INV-5536,3,2,9,259,3
2016-09-20,28-Mar-16,INV-5537,3,2,9,253,3
2016-09-22,13-Apr-16,INV-5549,3,1,9,268,3
2016-09-23,07-Apr-16,INV-5556,3,2,9,250,3
2016-09-24,24-Aug-16,INV-5560,3,2,9,228,3
2016-09-24,23-May-16,INV-5561,3,2,9,259,3
2016-09-24,04-Jun-16,INV-5562,3,2,9,256,3
2016-09-25,09-May-16,INV-5567,3,1,9,256,3
2016-09-25,04-Jun-16,INV-5568,3,2,9,256,3
2016-09-25,01-Apr-16,INV-5569,3,1,9,256,3
2016-09-25,31-May-16,INV-5570,3,2,9,256,3
2016-09-26,25-May-16,INV-5577,3,1,9,246,3
2016-09-29,05-Aug-16,INV-5591,3,1,9,268,3
2016-09-30,16-Jul-16,INV-5598,3,1,9,261,3
2016-10-01,30-Aug-16,INV-5607,3,1,9,228,3
2016-10-02,10-Apr-16,INV-5613,3,2,9,228,3
2016-10-02,26-Aug-16,INV-5615,3,2,9,226,3
2016-10-02,15-Jul-16,INV-5616,3,2,9,226,3
2016-10-03,14-Jul-16,INV-5622,3,2,9,253,3
2016-10-06,29-Jul-16,INV-5639,3,2,9,227,3
2016-10-06,18-Sep-16,INV-5641,3,1,9,261,3
2016-10-07,15-Jul-16,INV-5645,3,2,9,229,3
2016-10-11,04-May-16,INV-5667,3,1,9,231,3
2016-10-12,17-Jun-16,INV-5675,3,2,9,255,3
2016-10-13,30-May-16,INV-5691,3,1,9,264,3
2016-10-14,08-Sep-16,INV-5698,3,1,9,229,3
2016-10-18,12-May-16,INV-5727,3,2,9,231,3
2016-10-18,06-Sep-16,INV-5729,3,1,9,226,3
2016-10-19,19-Sep-16,INV-5734,3,1,9,227,3
2016-10-19,28-Sep-16,INV-5736,3,2,9,226,3
2016-10-19,29-Jul-16,INV-5737,3,1,9,238,3
2016-10-19,04-Aug-16,INV-5739,3,1,9,268,3
2016-10-20,11-Sep-16,INV-5747,3,2,9,228,3
2016-10-21,09-Jul-16,INV-5756,3,2,9,236,3
2016-10-21,15-Jun-16,INV-5757,3,2,9,238,3
2016-10-23,08-Oct-16,INV-5771,3,2,9,227,3
2016-10-24,26-Aug-16,INV-5780,3,2,9,228,3
2016-10-25,01-May-16,INV-5788,3,2,9,227,3
2016-10-25,05-Sep-16,INV-5789,3,1,9,226,3
2016-10-29,22-Aug-16,INV-5810,3,2,9,229,3
2016-10-29,03-Aug-16,INV-5811,3,2,9,228,3
2016-10-29,15-Jul-16,INV-5812,3,2,9,253,3
2016-10-29,14-May-16,INV-5813,3,1,9,263,3
2016-10-30,17-May-16,INV-5823,3,2,9,228,3
2016-10-30,09-Jul-16,INV-5824,3,2,9,262,3
2016-11-05,11-Jun-16,INV-5853,3,2,9,256,3
2016-11-05,14-Aug-16,INV-5854,3,1,9,269,3
2016-11-08,17-Jun-16,INV-5873,3,1,9,268,3
2016-11-09,06-Sep-16,INV-5879,3,1,9,271,3
2016-11-13,21-Jun-16,INV-5907,3,1,9,256,3
2016-11-16,05-Sep-16,INV-5922,3,1,9,269,3
2016-11-17,30-Jun-16,INV-5927,3,2,9,261,3
2016-11-18,16-Jun-16,INV-5936,3,1,9,271,3
2016-11-20,11-Oct-16,INV-5948,3,1,9,253,3
2016-11-23,28-Jun-16,INV-5965,3,2,9,247,3
2016-11-25,18-Nov-16,INV-5981,3,1,9,253,3
2016-11-27,16-Sep-16,INV-6001,3,1,9,268,3
2016-12-01,22-Sep-16,INV-6031,3,2,9,259,3
2016-12-01,18-Aug-16,INV-6032,3,2,9,256,3
2016-12-01,25-Jun-16,INV-6033,3,1,9,274,3
2016-12-02,08-Oct-16,INV-6041,3,2,9,239,3
2016-12-03,14-Aug-16,INV-6055,3,2,9,256,3
2016-12-03,18-Jun-16,INV-6057,3,2,9,269,3
2016-12-04,28-Sep-16,INV-6063,3,2,9,239,3
2016-12-05,12-Jul-16,INV-6076,3,1,9,273,3
2016-12-07,29-Jul-16,INV-6094,3,1,9,256,3
2016-12-07,06-Sep-16,INV-6096,3,1,9,265,3
2016-12-08,28-Nov-16,INV-6105,3,2,9,274,3
2016-12-08,25-Oct-16,INV-6108,3,2,9,274,3
2016-12-08,20-Sep-16,INV-6109,3,1,9,271,3
2016-12-09,13-Aug-16,INV-6113,3,2,9,225,3
2016-12-09,22-Jul-16,INV-6115,3,1,9,262,3
2016-12-09,09-Oct-16,INV-6116,3,2,9,255,3
2016-12-10,02-Nov-16,INV-6125,3,2,9,253,3
2016-12-12,02-Dec-16,INV-6154,3,1,9,226,3
2016-12-12,10-Sep-16,INV-6156,3,1,9,275,3
2016-12-13,04-Dec-16,INV-6163,3,2,9,229,3
2016-12-13,06-Jul-16,INV-6164,3,2,9,253,3
2016-12-13,31-Oct-16,INV-6167,3,1,9,263,3
2016-12-13,14-Oct-16,INV-6168,3,1,9,275,3
2016-12-14,09-Aug-16,INV-6182,3,2,9,238,3
2016-12-15,31-Aug-16,INV-6189,3,2,9,256,3
2016-12-16,30-Sep-16,INV-6201,3,2,9,226,3
2016-12-17,19-Aug-16,INV-6207,3,1,9,239,3
2016-12-17,14-Nov-16,INV-6209,3,1,9,253,3
2016-12-20,27-Aug-16,INV-6244,3,2,9,225,3
2016-12-21,04-Sep-16,INV-6253,3,2,9,255,3
2016-12-23,10-Sep-16,INV-6275,3,1,9,262,3
2016-12-23,16-Aug-16,INV-6277,3,2,9,269,3
2016-12-25,17-Nov-16,INV-6297,3,2,9,250,3
2016-12-27,12-Jul-16,INV-6313,3,2,9,244,3
2016-12-28,02-Oct-16,INV-6321,3,1,9,308,3
2016-12-28,16-Dec-16,INV-6323,3,1,9,239,3
2016-12-30,10-Dec-16,INV-6342,3,1,9,244,3
2016-12-30,28-Oct-16,INV-6343,3,2,9,253,3
2016-12-31,12-Aug-16,INV-6351,3,2,9,226,3
2016-12-31,01-Oct-16,INV-6352,3,1,9,265,3
2016-01-02,01-Dec-15,INV-3684,1,2,9,255,3
2016-01-02,19-Oct-15,INV-3685,1,1,9,269,3
2016-01-03,01-Aug-15,INV-3690,1,2,9,249,3
2016-01-03,04-Oct-15,INV-3691,1,1,9,268,3
2016-01-03,13-Aug-15,INV-3692,1,2,9,249,3
2016-01-08,03-Jan-16,INV-3719,1,1,9,257,3
2016-01-10,05-Nov-15,INV-3729,1,2,9,274,3
2016-01-14,28-Aug-15,INV-3755,1,1,9,275,3
2016-01-14,22-Nov-15,INV-3756,1,1,9,265,3
2016-01-16,02-Nov-15,INV-3768,1,1,9,262,3
2016-01-17,02-Dec-15,INV-3779,1,1,9,249,3
2016-01-18,24-Nov-15,INV-3781,1,2,9,264,3
2016-01-19,05-Jan-16,INV-3788,1,2,9,255,3
2016-01-20,12-Dec-15,INV-3794,1,1,9,273,3
2016-01-20,06-Jan-16,INV-3795,1,1,9,269,3
2016-01-20,02-Dec-15,INV-3796,1,2,9,247,3
2016-01-21,28-Sep-15,INV-3803,1,2,9,249,3
2016-01-22,12-Oct-15,INV-3812,1,1,9,247,3
2016-01-24,25-Aug-15,INV-3824,1,2,9,249,3
2016-01-25,11-Sep-15,INV-3828,1,1,9,269,3
2016-01-26,30-Jul-15,INV-3831,1,2,9,250,3
2016-01-26,17-Oct-15,INV-3832,1,2,9,255,3
2016-01-27,01-Sep-15,INV-3837,1,1,9,259,3
2016-01-27,15-Nov-15,INV-3838,1,1,9,265,3
2016-01-29,22-Oct-15,INV-3846,1,2,9,250,3
2016-02-09,31-Aug-15,INV-3918,1,2,9,274,3
2016-02-19,02-Jan-16,INV-3979,1,1,9,263,3
2016-02-19,20-Nov-15,INV-3980,1,1,9,247,3
2016-02-22,21-Jan-16,INV-3996,1,1,9,268,3
2016-02-26,14-Oct-15,INV-4027,1,2,9,263,3
2016-02-26,17-Oct-15,INV-4028,1,1,9,263,3
2016-03-02,01-Nov-15,INV-4047,1,1,9,268,3
2016-03-02,19-Feb-16,INV-4049,1,2,9,269,3
2016-03-03,19-Feb-16,INV-4055,1,2,9,256,3
2016-03-03,17-Oct-15,INV-4056,1,1,9,264,3
2016-03-06,19-Oct-15,INV-4077,1,1,9,255,3
2016-03-07,29-Dec-15,INV-4087,1,1,9,253,3
2016-03-08,06-Oct-15,INV-4091,1,1,9,249,3
2016-03-09,14-Dec-15,INV-4096,1,1,9,256,3
2016-03-11,13-Oct-15,INV-4104,1,1,9,259,3
2016-03-12,21-Sep-15,INV-4109,1,2,9,249,3
2016-03-13,19-Dec-15,INV-4119,1,1,9,253,3
2016-03-15,06-Feb-16,INV-4132,1,2,9,246,3
2016-03-16,02-Mar-16,INV-4138,1,2,9,246,3
2016-03-17,30-Nov-15,INV-4146,1,1,9,261,3
2016-03-20,12-Dec-15,INV-4166,1,2,9,274,3
2016-03-20,11-Nov-15,INV-4167,1,1,9,249,3
2016-03-20,25-Nov-15,INV-4168,1,2,9,256,3
2016-03-21,27-Sep-15,INV-4171,1,2,9,269,3
2016-03-21,20-Oct-15,INV-4172,1,1,9,256,3
2016-03-22,18-Nov-15,INV-4179,1,2,9,257,3
2016-03-24,12-Nov-15,INV-4195,1,2,9,256,3
2016-03-25,08-Dec-15,INV-4198,1,2,9,256,3
2016-03-25,24-Oct-15,INV-4199,1,2,9,255,3
2016-03-25,12-Nov-15,INV-4200,1,1,9,255,3
2016-03-25,09-Oct-15,INV-4201,1,1,9,247,3
2016-03-26,08-Dec-15,INV-4209,1,1,9,265,3
2016-03-28,06-Feb-16,INV-4219,1,1,9,274,3
2016-03-30,31-Jan-16,INV-4230,1,2,9,250,3
2016-04-07,12-Feb-16,INV-4275,1,1,9,227,3
2016-04-10,21-Mar-16,INV-4291,1,2,9,264,3
2016-04-15,03-Apr-16,INV-4323,1,2,9,236,3
2016-04-15,04-Apr-16,INV-4326,1,1,9,247,3
2016-04-16,08-Feb-16,INV-4334,1,2,9,229,3
2016-04-16,01-Feb-16,INV-4335,1,2,9,229,3
2016-04-16,07-Apr-16,INV-4336,1,1,9,226,3
2016-04-17,07-Dec-15,INV-4345,1,1,9,226,3
2016-04-18,13-Nov-15,INV-4352,1,2,9,271,3
2016-04-20,25-Mar-16,INV-4361,1,2,9,307,3
2016-04-20,22-Nov-15,INV-4367,1,1,9,273,3
2016-04-21,11-Feb-16,INV-4369,1,1,9,227,3
2016-04-21,24-Dec-15,INV-4370,1,2,9,234,3
2016-04-23,15-Mar-16,INV-4382,1,2,9,234,3
2016-04-23,17-Mar-16,INV-4386,1,1,9,261,3
2016-04-24,02-Dec-15,INV-4389,1,1,9,231,3
2016-04-25,26-Feb-16,INV-4396,1,2,9,226,3
2016-04-27,11-Dec-15,INV-4411,1,2,9,239,3
2016-04-28,01-Mar-16,INV-4418,1,2,9,264,3
2016-04-30,27-Jan-16,INV-4438,1,2,9,236,3
2016-05-01,30-Dec-15,INV-4453,1,1,9,274,3
2016-05-01,05-Nov-15,INV-4454,1,2,9,275,3
2016-05-02,13-Nov-15,INV-4459,1,2,9,246,3
2016-05-03,09-Dec-15,INV-4464,1,2,9,249,3
2016-05-04,29-Mar-16,INV-4470,1,2,9,239,3
2016-05-04,18-Feb-16,INV-4471,1,1,9,231,3
2016-05-04,24-Mar-16,INV-4474,1,1,9,275,3
2016-05-04,17-Jan-16,INV-4475,1,1,9,249,3
2016-05-06,06-Feb-16,INV-4486,1,2,9,228,3
2016-05-06,16-Apr-16,INV-4487,1,2,9,249,3
2016-05-06,18-Jan-16,INV-4488,1,1,9,261,3
2016-05-07,20-Feb-16,INV-4493,1,2,9,228,3
2016-05-07,14-Mar-16,INV-4494,1,1,9,261,3
2016-05-08,10-Feb-16,INV-4502,1,2,9,232,3
2016-05-08,05-Dec-15,INV-4503,1,2,9,275,3
2016-05-09,15-Jan-16,INV-4509,1,2,9,257,3
2016-05-10,02-Jan-16,INV-4512,1,1,9,267,3
2016-05-11,08-Apr-16,INV-4517,1,1,9,229,3
2016-05-12,20-Feb-16,INV-4523,1,1,9,261,3
2016-05-13,20-Mar-16,INV-4534,1,1,9,226,3
2016-05-13,01-Mar-16,INV-4535,1,2,9,234,3
2016-05-13,21-Apr-16,INV-4536,1,2,9,271,3
2016-05-13,24-Apr-16,INV-4538,1,1,9,264,3
2016-05-14,10-Apr-16,INV-4545,1,2,9,264,3
2016-05-15,10-Jan-16,INV-4550,1,1,9,253,3
2016-05-15,17-Feb-16,INV-4551,1,1,9,255,3
2016-05-16,19-Mar-16,INV-4561,1,2,9,229,3
2016-05-16,10-May-16,INV-4562,1,2,9,234,3
2016-05-16,13-Apr-16,INV-4563,1,2,9,257,3
2016-05-18,09-Mar-16,INV-4579,1,2,9,269,3
2016-05-19,11-May-16,INV-4586,1,2,9,228,3
2016-05-20,15-Dec-15,INV-4590,1,2,9,232,3
2016-05-20,16-Feb-16,INV-4591,1,2,9,256,3
2016-05-21,25-Feb-16,INV-4598,1,2,9,250,3
2016-05-22,08-Dec-15,INV-4601,1,2,9,269,3
2016-05-22,22-Apr-16,INV-4603,1,1,9,249,3
2016-05-23,18-Mar-16,INV-4611,1,1,9,255,3
2016-05-24,24-Jan-16,INV-4620,1,1,9,232,3
2016-05-25,13-Dec-15,INV-4629,1,1,9,275,3
2016-05-26,02-Jan-16,INV-4633,1,2,9,246,3
2016-05-26,11-Mar-16,INV-4634,1,1,9,247,3
2016-05-27,14-May-16,INV-4640,1,2,9,273,3
2016-05-28,21-Apr-16,INV-4644,1,1,9,249,3
2016-05-28,30-Jan-16,INV-4645,1,1,9,249,3
2016-05-30,26-Dec-15,INV-4653,1,2,9,262,3
2016-06-03,19-Dec-15,INV-4675,1,2,9,229,3
2016-06-05,25-Apr-16,INV-4686,1,2,9,229,3
2016-06-05,05-Apr-16,INV-4687,1,2,9,248,3
2016-06-09,18-Feb-16,INV-4714,1,2,9,232,3
