Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold,Year
04-May-15,01-Jan-15,INV-1798,1,1,9,249,2,2015
06-May-15,13-Feb-15,INV-1810,1,2,9,249,2,2015
06-May-15,10-Jan-15,INV-1811,1,1,9,261,2,2015
13-May-15,01-Dec-14,INV-1857,1,1,9,226,2,2015
13-May-15,13-Mar-15,INV-1858,1,2,9,234,2,2015
13-May-15,26-Dec-14,INV-1859,1,2,9,271,2,2015
13-May-15,11-Mar-15,INV-1861,1,1,9,264,2,2015
14-May-15,11-Apr-15,INV-1868,1,2,9,264,2,2015
16-May-15,28-Dec-14,INV-1885,1,2,9,234,2,2015
16-May-15,18-Dec-14,INV-1886,1,2,9,257,2,2015
18-May-15,19-Nov-14,INV-1902,1,2,9,269,2,2015
20-May-15,24-Nov-14,INV-1913,1,2,9,232,2,2015
26-May-15,08-Mar-15,INV-1956,1,2,9,246,2,2015
28-May-15,10-Jan-15,INV-1967,1,1,9,249,2,2015
28-May-15,12-Apr-15,INV-1968,1,1,9,249,2,2015
03-Jun-15,04-Feb-15,INV-1998,1,2,9,229,2,2015
09-Jun-15,12-Jan-15,INV-2037,1,2,9,232,2,2015
10-Jun-15,18-Jan-15,INV-2043,1,1,9,310,2,2015
12-Jun-15,11-Feb-15,INV-2064,1,1,9,261,2,2015
13-Jun-15,07-May-15,INV-2066,1,2,9,226,2,2015
13-Jun-15,07-Jan-15,INV-2067,1,1,9,249,2,2015
18-Jun-15,29-Apr-15,INV-2097,1,2,9,275,2,2015
20-Jun-15,21-Mar-15,INV-2116,1,1,9,249,2,2015
23-Jun-15,24-Feb-15,INV-2142,1,1,9,227,2,2015
23-Jun-15,26-Apr-15,INV-2143,1,2,9,250,2,2015
28-Jun-15,14-Mar-15,INV-2179,1,2,9,273,2,2015
01-Jul-15,22-Jun-15,INV-2201,1,1,9,263,2,2015
03-Jul-15,23-Feb-15,INV-2215,1,1,9,259,2,2015
03-Jul-15,08-Jan-15,INV-2216,1,1,9,269,2,2015
04-Jul-15,21-Apr-15,INV-2225,1,2,9,257,2,2015
06-Jul-15,26-Jun-15,INV-2242,1,1,9,263,2,2015
08-Jul-15,19-Jan-15,INV-2261,1,2,9,264,2,2015
28-Jul-15,11-Apr-15,INV-2421,1,2,9,274,2,2015
03-Aug-15,18-May-15,INV-2468,1,2,9,257,2,2015
06-Aug-15,13-Jun-15,INV-2495,1,1,9,261,2,2015
07-Aug-15,11-Apr-15,INV-2507,1,1,9,268,2,2015
09-Aug-15,31-Jul-15,INV-2522,1,2,9,247,2,2015
09-Aug-15,06-Apr-15,INV-2523,1,2,9,249,2,2015
10-Aug-15,18-May-15,INV-2528,1,1,9,268,2,2015
12-Aug-15,27-Apr-15,INV-2540,1,1,9,259,2,2015
17-Aug-15,16-May-15,INV-2590,1,1,9,247,2,2015
18-Aug-15,13-Jul-15,INV-2596,1,1,9,275,2,2015
18-Aug-15,06-Aug-15,INV-2597,1,1,9,268,2,2015
19-Aug-15,06-Apr-15,INV-2610,1,2,9,268,2,2015
20-Aug-15,17-Jul-15,INV-2615,1,1,9,249,2,2015
21-Aug-15,26-May-15,INV-2628,1,2,9,262,2,2015
21-Aug-15,24-Mar-15,INV-2629,1,1,9,249,2,2015
24-Aug-15,18-May-15,INV-2657,1,1,9,259,2,2015
30-Aug-15,18-Mar-15,INV-2713,1,2,9,249,2,2015
10-Sep-15,27-Jul-15,INV-2786,1,2,9,257,2,2015
20-Sep-15,07-Aug-15,INV-2861,1,1,9,264,2,2015
01-Oct-15,21-Aug-15,INV-2931,1,1,9,231,2,2015
02-Oct-15,11-Jun-15,INV-2937,1,1,9,235,2,2015
02-Oct-15,25-Apr-15,INV-2940,1,1,9,248,2,2015
03-Oct-15,27-Sep-15,INV-2944,1,1,9,228,2,2015
03-Oct-15,27-Aug-15,INV-2947,1,2,9,255,2,2015
03-Oct-15,31-Jul-15,INV-2948,1,1,9,247,2,2015
05-Oct-15,02-Sep-15,INV-2958,1,2,9,250,2,2015
07-Oct-15,05-Aug-15,INV-2970,1,1,9,259,2,2015
07-Oct-15,22-Sep-15,INV-2972,1,2,9,271,2,2015
10-Oct-15,21-May-15,INV-2984,1,2,9,234,2,2015
10-Oct-15,14-Apr-15,INV-2985,1,2,9,269,2,2015
11-Oct-15,04-Sep-15,INV-2991,1,1,9,274,2,2015
12-Oct-15,31-May-15,INV-2997,1,2,9,274,2,2015
12-Oct-15,20-Aug-15,INV-3000,1,1,9,265,2,2015
12-Oct-15,06-Jul-15,INV-3001,1,2,9,273,2,2015
13-Oct-15,28-Sep-15,INV-3011,1,1,9,311,2,2015
13-Oct-15,06-Oct-15,INV-3016,1,1,9,273,2,2015
13-Oct-15,17-Jun-15,INV-3017,1,1,9,273,2,2015
18-Oct-15,05-Oct-15,INV-3051,1,1,9,307,2,2015
19-Oct-15,27-Jul-15,INV-3058,1,2,9,229,2,2015
19-Oct-15,04-May-15,INV-3061,1,1,9,255,2,2015
23-Oct-15,21-Sep-15,INV-3093,1,1,9,232,2,2015
23-Oct-15,28-Jul-15,INV-3095,1,2,9,227,2,2015
23-Oct-15,10-Jul-15,INV-3096,1,1,9,226,2,2015
24-Oct-15,12-May-15,INV-3102,1,2,9,237,2,2015
24-Oct-15,04-Sep-15,INV-3105,1,2,9,246,2,2015
26-Oct-15,06-Oct-15,INV-3119,1,2,9,249,2,2015
26-Oct-15,22-May-15,INV-3121,1,1,9,265,2,2015
27-Oct-15,27-Sep-15,INV-3125,1,2,9,247,2,2015
28-Oct-15,27-Jul-15,INV-3128,1,1,9,245,2,2015
30-Oct-15,13-Jul-15,INV-3149,1,1,9,266,2,2015
31-Oct-15,09-Aug-15,INV-3153,1,1,9,247,2,2015
06-Nov-15,31-Oct-15,INV-3183,1,2,9,256,2,2015
08-Nov-15,21-Jun-15,INV-3194,1,1,9,236,2,2015
08-Nov-15,02-Jun-15,INV-3195,1,1,9,255,2,2015
24-Nov-15,01-Nov-15,INV-3295,1,2,9,246,2,2015
03-Dec-15,29-Sep-15,INV-3377,1,2,9,269,2,2015
05-Dec-15,03-Aug-15,INV-3397,1,2,9,228,2,2015
05-Dec-15,15-Sep-15,INV-3398,1,1,9,248,2,2015
06-Dec-15,03-Nov-15,INV-3403,1,1,9,231,2,2015
07-Dec-15,25-Aug-15,INV-3415,1,1,9,248,2,2015
07-Dec-15,13-Oct-15,INV-3418,1,2,9,264,2,2015
09-Dec-15,15-Oct-15,INV-3437,1,2,9,250,2,2015
10-Dec-15,01-Dec-15,INV-3445,1,1,9,226,2,2015
12-Dec-15,05-Oct-15,INV-3476,1,2,9,229,2,2015
12-Dec-15,09-Oct-15,INV-3478,1,2,9,249,2,2015
13-Dec-15,14-Sep-15,INV-3489,1,1,9,263,2,2015
14-Dec-15,21-Jun-15,INV-3507,1,1,9,255,2,2015
14-Dec-15,16-Nov-15,INV-3509,1,2,9,247,2,2015
16-Dec-15,06-Dec-15,INV-3525,1,2,9,269,2,2015
17-Dec-15,20-Jul-15,INV-3531,1,2,9,246,2,2015
17-Dec-15,16-Jul-15,INV-3535,1,2,9,269,2,2015
18-Dec-15,15-Nov-15,INV-3544,1,2,9,269,2,2015
19-Dec-15,28-Oct-15,INV-3559,1,2,9,257,2,2015
19-Dec-15,17-Aug-15,INV-3560,1,1,9,265,2,2015
20-Dec-15,18-Aug-15,INV-3568,1,2,9,228,2,2015
20-Dec-15,07-Jul-15,INV-3570,1,1,9,228,2,2015
20-Dec-15,09-Nov-15,INV-3571,1,2,9,264,2,2015
20-Dec-15,17-Jul-15,INV-3573,1,2,9,257,2,2015
23-Dec-15,20-Sep-15,INV-3599,1,2,9,248,2,2015
24-Dec-15,02-Nov-15,INV-3610,1,2,9,228,2,2015
25-Dec-15,22-Aug-15,INV-3621,1,1,9,261,2,2015
27-Dec-15,04-Dec-15,INV-3635,1,1,9,229,2,2015
27-Dec-15,15-Sep-15,INV-3637,1,2,9,244,2,2015
27-Dec-15,09-Jul-15,INV-3638,1,1,9,261,2,2015
29-Dec-15,14-Oct-15,INV-3659,1,2,9,246,2,2015
30-Dec-15,09-Oct-15,INV-3667,1,2,9,249,2,2015
30-Dec-15,29-Nov-15,INV-3668,1,1,9,268,2,2015
31-Dec-15,02-Nov-15,INV-3676,1,1,9,265,2,2015
07-Jan-15,12-Nov-14,INV-1032,3,1,9,263,2,2015
08-Jan-15,29-Oct-14,INV-1041,3,2,9,227,2,2015
08-Jan-15,03-Sep-14,INV-1043,3,1,9,274,2,2015
09-Jan-15,02-Aug-14,INV-1047,3,2,9,256,2,2015
09-Jan-15,15-Sep-14,INV-1048,3,1,9,263,2,2015
11-Jan-15,06-Jan-15,INV-1059,3,2,9,262,2,2015
12-Jan-15,05-Sep-14,INV-1068,3,1,9,256,2,2015
14-Jan-15,31-Aug-14,INV-1075,3,2,9,228,2,2015
15-Jan-15,08-Jan-15,INV-1085,3,1,9,274,2,2015
16-Jan-15,14-Nov-14,INV-1089,3,2,9,232,2,2015
16-Jan-15,22-Dec-14,INV-1090,3,2,9,232,2,2015
16-Jan-15,28-Nov-14,INV-1092,3,2,9,253,2,2015
16-Jan-15,03-Oct-14,INV-1094,3,1,9,263,2,2015
21-Jan-15,16-Sep-14,INV-1124,3,1,9,229,2,2015
22-Jan-15,02-Jan-15,INV-1134,3,1,9,238,2,2015
22-Jan-15,05-Jan-15,INV-1136,3,2,9,273,2,2015
28-Jan-15,15-Aug-14,INV-1166,3,2,9,228,2,2015
30-Jan-15,21-Jan-15,INV-1179,3,2,9,255,2,2015
31-Jan-15,08-Nov-14,INV-1187,3,1,9,226,2,2015
02-Feb-15,26-Oct-14,INV-1199,3,1,9,271,2,2015
03-Feb-15,22-Nov-14,INV-1207,3,2,9,257,2,2015
06-Feb-15,09-Jan-15,INV-1229,3,1,9,263,2,2015
07-Feb-15,06-Oct-14,INV-1235,3,1,9,256,2,2015
08-Feb-15,25-Jan-15,INV-1239,3,2,9,255,2,2015
11-Feb-15,05-Nov-14,INV-1264,3,1,9,263,2,2015
15-Feb-15,06-Nov-14,INV-1288,3,2,9,255,2,2015
16-Feb-15,06-Jan-15,INV-1291,3,2,9,253,2,2015
20-Feb-15,19-Sep-14,INV-1308,3,1,9,256,2,2015
21-Feb-15,14-Nov-14,INV-1310,3,2,9,253,2,2015
24-Feb-15,04-Jan-15,INV-1333,3,2,9,259,2,2015
24-Feb-15,12-Sep-14,INV-1334,3,1,9,268,2,2015
01-Mar-15,02-Feb-15,INV-1364,3,1,9,231,2,2015
01-Mar-15,24-Jan-15,INV-1365,3,1,9,256,2,2015
02-Mar-15,07-Jan-15,INV-1369,3,1,9,232,2,2015
02-Mar-15,16-Nov-14,INV-1371,3,1,9,265,2,2015
04-Mar-15,31-Jan-15,INV-1389,3,1,9,268,2,2015
07-Mar-15,10-Sep-14,INV-1409,3,1,9,238,2,2015
12-Mar-15,04-Feb-15,INV-1431,3,2,9,228,2,2015
12-Mar-15,13-Feb-15,INV-1433,3,1,9,271,2,2015
13-Mar-15,02-Mar-15,INV-1440,3,2,9,228,2,2015
13-Mar-15,22-Sep-14,INV-1443,3,2,9,255,2,2015
15-Mar-15,01-Nov-14,INV-1454,3,1,9,239,2,2015
15-Mar-15,05-Feb-15,INV-1457,3,2,9,247,2,2015
22-Mar-15,16-Feb-15,INV-1501,3,1,9,228,2,2015
23-Mar-15,28-Dec-14,INV-1507,3,2,9,227,2,2015
24-Mar-15,14-Dec-14,INV-1515,3,1,9,226,2,2015
31-Mar-15,22-Dec-14,INV-1558,3,2,9,228,2,2015
02-Apr-15,21-Feb-15,INV-1566,3,2,9,257,2,2015
04-Apr-15,20-Jan-15,INV-1581,3,1,9,227,2,2015
04-Apr-15,27-Nov-14,INV-1582,3,2,9,247,2,2015
07-Apr-15,01-Dec-14,INV-1597,3,1,9,232,2,2015
11-Apr-15,23-Feb-15,INV-1618,3,2,9,239,2,2015
12-Apr-15,20-Feb-15,INV-1631,3,2,9,228,2,2015
12-Apr-15,29-Mar-15,INV-1632,3,2,9,274,2,2015
13-Apr-15,12-Jan-15,INV-1636,3,2,9,259,2,2015
15-Apr-15,19-Nov-14,INV-1645,3,2,9,226,2,2015
15-Apr-15,27-Mar-15,INV-1647,3,2,9,253,2,2015
18-Apr-15,08-Dec-14,INV-1674,3,1,9,256,2,2015
20-Apr-15,22-Mar-15,INV-1685,3,2,9,250,2,2015
20-Apr-15,12-Feb-15,INV-1688,3,2,9,259,2,2015
22-Apr-15,06-Nov-14,INV-1699,3,2,9,245,2,2015
23-Apr-15,31-Jan-15,INV-1706,3,1,9,244,2,2015
25-Apr-15,08-Feb-15,INV-1720,3,1,9,264,2,2015
29-Apr-15,06-Apr-15,INV-1750,3,1,9,232,2,2015
04-May-15,15-Mar-15,INV-1795,3,2,9,244,2,2015
11-May-15,18-Nov-14,INV-1839,3,1,9,231,2,2015
17-May-15,16-Apr-15,INV-1894,3,2,9,236,2,2015
19-May-15,15-Apr-15,INV-1908,3,2,9,229,2,2015
08-Jun-15,18-Jan-15,INV-2031,3,2,9,256,2,2015
15-Jun-15,07-Mar-15,INV-2078,3,1,9,256,2,2015
19-Jun-15,26-Apr-15,INV-2109,3,2,9,261,2,2015
21-Jun-15,23-Dec-14,INV-2125,3,2,9,255,2,2015
22-Jun-15,05-Feb-15,INV-2131,3,2,9,274,2,2015
27-Jun-15,19-Mar-15,INV-2174,3,1,9,269,2,2015
03-Jul-15,03-Mar-15,INV-2214,3,2,9,259,2,2015
03-Jul-15,12-May-15,INV-2217,3,1,9,273,2,2015
08-Jul-15,02-May-15,INV-2260,3,1,9,256,2,2015
10-Jul-15,15-Jun-15,INV-2272,3,2,9,256,2,2015
11-Jul-15,31-Jan-15,INV-2284,3,1,9,256,2,2015
17-Jul-15,18-Jan-15,INV-2336,3,1,9,274,2,2015
18-Jul-15,04-Jul-15,INV-2344,3,2,9,262,2,2015
22-Jul-15,01-Feb-15,INV-2378,3,1,9,274,2,2015
22-Jul-15,27-Apr-15,INV-2379,3,2,9,269,2,2015
24-Jul-15,06-May-15,INV-2390,3,2,9,256,2,2015
26-Jul-15,04-Jun-15,INV-2405,3,2,9,256,2,2015
27-Jul-15,20-Jun-15,INV-2414,3,2,9,250,2,2015
28-Jul-15,07-Jun-15,INV-2419,3,2,9,250,2,2015
29-Jul-15,10-Apr-15,INV-2425,3,2,9,255,2,2015
30-Jul-15,14-Jul-15,INV-2436,3,2,9,262,2,2015
31-Jul-15,26-Jul-15,INV-2444,3,2,9,255,2,2015
31-Jul-15,01-Apr-15,INV-2445,3,2,9,256,2,2015
01-Aug-15,16-Mar-15,INV-2455,3,2,9,228,2,2015
02-Aug-15,21-Apr-15,INV-2462,3,1,9,268,2,2015
09-Aug-15,29-Apr-15,INV-2520,3,1,9,253,2,2015
11-Aug-15,29-Apr-15,INV-2533,3,2,9,247,2,2015
15-Aug-15,13-Jun-15,INV-2574,3,1,9,262,2,2015
17-Aug-15,13-May-15,INV-2591,3,2,9,274,2,2015
20-Aug-15,25-Feb-15,INV-2617,3,1,9,275,2,2015
24-Aug-15,23-Jul-15,INV-2656,3,2,9,244,2,2015
30-Aug-15,11-Jun-15,INV-2712,3,2,9,271,2,2015
31-Aug-15,20-Jun-15,INV-2723,3,2,9,228,2,2015
31-Aug-15,30-Apr-15,INV-2725,3,2,9,255,2,2015
31-Aug-15,21-May-15,INV-2726,3,2,9,256,2,2015
03-Sep-15,22-May-15,INV-2740,3,2,9,227,2,2015
03-Sep-15,15-Aug-15,INV-2741,3,2,9,255,2,2015
03-Sep-15,31-Mar-15,INV-2742,3,2,9,259,2,2015
04-Sep-15,23-Jul-15,INV-2746,3,2,9,255,2,2015
04-Sep-15,29-May-15,INV-2748,3,2,9,261,2,2015
06-Sep-15,26-Aug-15,INV-2756,3,2,9,255,2,2015
08-Sep-15,08-Aug-15,INV-2767,3,1,9,268,2,2015
09-Sep-15,03-Jun-15,INV-2774,3,2,9,228,2,2015
09-Sep-15,21-Jun-15,INV-2775,3,2,9,255,2,2015
10-Sep-15,08-May-15,INV-2785,3,2,9,253,2,2015
13-Sep-15,26-Mar-15,INV-2811,3,1,9,256,2,2015
13-Sep-15,25-May-15,INV-2812,3,1,9,263,2,2015
14-Sep-15,21-Apr-15,INV-2821,3,1,9,263,2,2015
15-Sep-15,15-Apr-15,INV-2827,3,2,9,227,2,2015
16-Sep-15,19-Apr-15,INV-2830,3,2,9,256,2,2015
17-Sep-15,05-Aug-15,INV-2834,3,1,9,256,2,2015
17-Sep-15,05-Jun-15,INV-2835,3,2,9,253,2,2015
18-Sep-15,04-Aug-15,INV-2844,3,1,9,226,2,2015
18-Sep-15,22-Jul-15,INV-2845,3,2,9,256,2,2015
23-Sep-15,14-Sep-15,INV-2879,3,2,9,250,2,2015
25-Sep-15,06-Apr-15,INV-2890,3,1,9,256,2,2015
25-Sep-15,11-Aug-15,INV-2891,3,2,9,256,2,2015
25-Sep-15,03-May-15,INV-2892,3,1,9,256,2,2015
30-Sep-15,06-Aug-15,INV-2921,3,1,9,261,2,2015
01-Oct-15,07-Aug-15,INV-2930,3,1,9,228,2,2015
06-Oct-15,13-Sep-15,INV-2964,3,1,9,261,2,2015
11-Oct-15,19-Apr-15,INV-2990,3,1,9,231,2,2015
12-Oct-15,02-Aug-15,INV-2998,3,2,9,255,2,2015
13-Oct-15,26-Apr-15,INV-3014,3,1,9,264,2,2015
14-Oct-15,13-May-15,INV-3021,3,1,9,229,2,2015
18-Oct-15,22-Jul-15,INV-3050,3,2,9,231,2,2015
18-Oct-15,15-Sep-15,INV-3052,3,1,9,226,2,2015
19-Oct-15,16-May-15,INV-3062,3,1,9,268,2,2015
21-Oct-15,17-May-15,INV-3079,3,2,9,236,2,2015
21-Oct-15,18-May-15,INV-3080,3,2,9,238,2,2015
23-Oct-15,28-Apr-15,INV-3094,3,2,9,227,2,2015
24-Oct-15,09-Oct-15,INV-3103,3,2,9,228,2,2015
29-Oct-15,01-Jul-15,INV-3134,3,2,9,228,2,2015
29-Oct-15,24-May-15,INV-3136,3,1,9,263,2,2015
05-Nov-15,03-Oct-15,INV-3177,3,1,9,269,2,2015
18-Nov-15,02-Jul-15,INV-3259,3,1,9,271,2,2015
20-Nov-15,03-Sep-15,INV-3271,3,1,9,253,2,2015
27-Nov-15,21-Oct-15,INV-3324,3,1,9,268,2,2015
01-Dec-15,25-Aug-15,INV-3354,3,2,9,259,2,2015
01-Dec-15,28-Aug-15,INV-3355,3,2,9,256,2,2015
01-Dec-15,26-Jul-15,INV-3356,3,1,9,274,2,2015
02-Dec-15,19-Sep-15,INV-3364,3,2,9,239,2,2015
03-Dec-15,03-Aug-15,INV-3378,3,2,9,256,2,2015
07-Dec-15,10-Sep-15,INV-3417,3,1,9,256,2,2015
08-Dec-15,18-Aug-15,INV-3428,3,2,9,274,2,2015
09-Dec-15,12-Aug-15,INV-3439,3,2,9,255,2,2015
13-Dec-15,13-Aug-15,INV-3491,3,1,9,275,2,2015
14-Dec-15,06-Dec-15,INV-3505,3,2,9,238,2,2015
17-Dec-15,21-Oct-15,INV-3530,3,1,9,239,2,2015
21-Dec-15,20-Nov-15,INV-3576,3,2,9,255,2,2015
25-Dec-15,15-Nov-15,INV-3620,3,2,9,250,2,2015
28-Dec-15,05-Jul-15,INV-3644,3,1,9,308,2,2015
30-Dec-15,10-Jul-15,INV-3665,3,1,9,244,2,2015
30-Dec-15,19-Sep-15,INV-3666,3,2,9,253,2,2015
31-Dec-15,05-Oct-15,INV-3674,3,2,9,226,2,2015
31-Dec-15,26-Oct-15,INV-3675,3,1,9,265,2,2015
01-Jan-15,09-Dec-14,INV-1005,4,1,9,227,2,2015
07-Jan-15,09-Dec-14,INV-1033,4,2,9,261,2,2015
12-Jan-15,07-Aug-14,INV-1067,4,2,9,253,2,2015
15-Jan-15,20-Sep-14,INV-1084,4,1,9,265,2,2015
16-Jan-15,04-Oct-14,INV-1093,4,1,9,267,2,2015
18-Jan-15,22-Aug-14,INV-1105,4,1,9,261,2,2015
21-Jan-15,21-Sep-14,INV-1125,4,1,9,253,2,2015
30-Jan-15,19-Oct-14,INV-1180,4,1,9,261,2,2015
04-Feb-15,01-Sep-14,INV-1211,4,2,9,268,2,2015
04-Feb-15,18-Dec-14,INV-1212,4,1,9,275,2,2015
14-Feb-15,28-Aug-14,INV-1282,4,1,9,253,2,2015
22-Feb-15,22-Sep-14,INV-1318,4,2,9,256,2,2015
25-Feb-15,08-Dec-14,INV-1339,4,2,9,269,2,2015
06-Mar-15,02-Dec-14,INV-1399,4,1,9,253,2,2015
09-Mar-15,12-Dec-14,INV-1420,4,2,9,259,2,2015
15-Mar-15,28-Feb-15,INV-1456,4,2,9,259,2,2015
16-Mar-15,04-Mar-15,INV-1462,4,1,9,256,2,2015
17-Mar-15,15-Jan-15,INV-1470,4,2,9,256,2,2015
24-Mar-15,01-Jan-15,INV-1516,4,1,9,253,2,2015
24-Mar-15,22-Oct-14,INV-1517,4,1,9,253,2,2015
28-Mar-15,11-Mar-15,INV-1543,4,2,9,269,2,2015
29-Mar-15,31-Jan-15,INV-1550,4,2,9,269,2,2015
30-Mar-15,24-Nov-14,INV-1554,4,2,9,262,2,2015
09-Apr-15,18-Dec-14,INV-1608,4,2,9,275,2,2015
15-Apr-15,01-Jan-15,INV-1648,4,1,9,273,2,2015
24-Apr-15,31-Oct-14,INV-1713,4,1,9,273,2,2015
01-May-15,04-Jan-15,INV-1775,4,2,9,256,2,2015
09-May-15,28-Apr-15,INV-1833,4,2,9,269,2,2015
18-May-15,17-Mar-15,INV-1903,4,2,9,265,2,2015
22-May-15,27-Jan-15,INV-1925,4,2,9,256,2,2015
28-May-15,05-Apr-15,INV-1966,4,1,9,257,2,2015
01-Jun-15,22-Dec-14,INV-1982,4,1,9,275,2,2015
02-Jun-15,21-Apr-15,INV-1988,4,2,9,247,2,2015
02-Jun-15,01-Apr-15,INV-1990,4,2,9,273,2,2015
02-Jun-15,22-Mar-15,INV-1992,4,2,9,256,2,2015
02-Jun-15,28-Mar-15,INV-1993,4,1,9,261,2,2015
05-Jun-15,11-Apr-15,INV-2011,4,2,9,268,2,2015
07-Jun-15,27-Feb-15,INV-2025,4,1,9,275,2,2015
07-Jun-15,16-May-15,INV-2026,4,1,9,273,2,2015
08-Jun-15,20-Dec-14,INV-2030,4,1,9,309,2,2015
09-Jun-15,01-Feb-15,INV-2038,4,2,9,228,2,2015
09-Jun-15,21-Mar-15,INV-2039,4,2,9,258,2,2015
14-Jun-15,23-Jan-15,INV-2071,4,1,9,226,2,2015
20-Jun-15,25-May-15,INV-2115,4,2,9,312,2,2015
20-Jun-15,08-Jun-15,INV-2117,4,1,9,273,2,2015
21-Jun-15,31-Jan-15,INV-2126,4,2,9,275,2,2015
23-Jun-15,27-Feb-15,INV-2144,4,2,9,262,2,2015
26-Jun-15,18-Jan-15,INV-2164,4,2,9,236,2,2015
30-Jun-15,22-Jun-15,INV-2192,4,1,9,227,2,2015
01-Jul-15,19-Jan-15,INV-2200,4,2,9,227,2,2015
06-Jul-15,20-Jan-15,INV-2241,4,1,9,231,2,2015
06-Jul-15,15-Mar-15,INV-2243,4,2,9,275,2,2015
06-Jul-15,09-Mar-15,INV-2245,4,2,9,261,2,2015
07-Jul-15,27-Mar-15,INV-2256,4,2,9,231,2,2015
11-Jul-15,17-Jun-15,INV-2283,4,1,9,227,2,2015
13-Jul-15,26-Apr-15,INV-2303,4,2,9,227,2,2015
16-Jul-15,08-Mar-15,INV-2324,4,1,9,227,2,2015
16-Jul-15,15-Jun-15,INV-2325,4,2,9,228,2,2015
18-Jul-15,12-May-15,INV-2343,4,2,9,228,2,2015
20-Jul-15,28-Jan-15,INV-2361,4,2,9,229,2,2015
21-Jul-15,27-Apr-15,INV-2369,4,2,9,275,2,2015
25-Jul-15,09-Feb-15,INV-2400,4,2,9,230,2,2015
26-Jul-15,11-May-15,INV-2404,4,2,9,232,2,2015
28-Jul-15,18-May-15,INV-2418,4,1,9,232,2,2015
31-Jul-15,07-Feb-15,INV-2442,4,1,9,228,2,2015
01-Aug-15,16-Apr-15,INV-2454,4,2,9,312,2,2015
04-Aug-15,03-Jun-15,INV-2476,4,2,9,232,2,2015
