Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
23-Aug-17,02-Mar-17,INV-12202,3,2,9,273,$2
24-Aug-17,27-May-17,INV-12360,3,2,9,244,$2
24-Aug-17,25-Jun-17,INV-12371,3,2,9,283,$2
25-Aug-17,20-Jun-17,INV-12506,3,1,9,242,$2
27-Aug-17,12-Apr-17,INV-12756,3,1,9,329,$2
27-Aug-17,05-Jul-17,INV-12764,3,1,9,300,$2
27-Aug-17,18-May-17,INV-12765,3,2,9,303,$2
29-Aug-17,30-Apr-17,INV-13027,3,2,9,250,$2
29-Aug-17,22-Mar-17,INV-13030,3,1,9,246,$2
29-Aug-17,06-May-17,INV-13043,3,1,9,300,$2
29-Aug-17,03-Apr-17,INV-13044,3,2,9,298,$2
30-Aug-17,10-Mar-17,INV-13160,3,2,9,218,$2
30-Aug-17,24-May-17,INV-13162,3,1,9,305,$2
30-Aug-17,16-Jun-17,INV-13164,3,1,9,248,$2
30-Aug-17,15-Jun-17,INV-13165,3,2,9,246,$2
30-Aug-17,27-Jul-17,INV-13167,3,2,9,269,$2
31-Aug-17,30-Mar-17,INV-13280,3,2,9,330,$2
31-Aug-17,23-Mar-17,INV-13298,3,1,9,256,$2
01-Sep-17,09-Jun-17,INV-13397,3,1,9,228,$2
01-Sep-17,29-Jul-17,INV-13398,3,2,9,246,$2
01-Sep-17,21-Jun-17,INV-13399,3,1,9,263,$2
02-Sep-17,25-Aug-17,INV-13505,3,2,9,330,$2
02-Sep-17,25-Jun-17,INV-13515,3,2,9,226,$2
02-Sep-17,25-Mar-17,INV-13516,3,2,9,232,$2
02-Sep-17,17-Jun-17,INV-13517,3,2,9,250,$2
02-Sep-17,04-Jul-17,INV-13518,3,2,9,248,$2
03-Sep-17,05-Jun-17,INV-13631,3,1,9,243,$2
03-Sep-17,17-Jun-17,INV-13632,3,2,9,232,$2
03-Sep-17,25-Aug-17,INV-13633,3,1,9,256,$2
03-Sep-17,26-Jun-17,INV-13642,3,1,9,202,$2
03-Sep-17,14-May-17,INV-13651,3,2,9,298,$2
04-Sep-17,15-Jun-17,INV-13774,3,1,9,241,$2
04-Sep-17,31-May-17,INV-13776,3,1,9,263,$2
04-Sep-17,05-Jul-17,INV-13777,3,1,9,261,$2
05-Sep-17,10-Jul-17,INV-13899,3,1,9,308,$2
05-Sep-17,27-Jul-17,INV-13900,3,1,9,227,$2
06-Sep-17,08-Aug-17,INV-13988,3,2,9,243,$2
06-Sep-17,08-May-17,INV-13990,3,1,9,239,$2
06-Sep-17,03-Aug-17,INV-13994,3,2,9,273,$2
07-Sep-17,15-May-17,INV-14140,3,2,9,244,$2
07-Sep-17,20-Aug-17,INV-14145,3,1,9,273,$2
08-Sep-17,27-Aug-17,INV-14263,3,2,9,225,$2
08-Sep-17,05-May-17,INV-14264,3,2,9,228,$2
08-Sep-17,14-May-17,INV-14265,3,1,9,261,$2
09-Sep-17,13-Aug-17,INV-14431,3,1,9,226,$2
10-Sep-17,24-Mar-17,INV-14543,3,1,9,263,$2
12-Sep-17,09-Apr-17,INV-14787,3,2,9,227,$2
13-Sep-17,15-Jul-17,INV-14950,3,1,9,243,$2
13-Sep-17,02-Apr-17,INV-14951,3,2,9,227,$2
13-Sep-17,07-Jul-17,INV-14953,3,1,9,237,$2
13-Sep-17,23-Jul-17,INV-14954,3,2,9,239,$2
13-Sep-17,16-Apr-17,INV-14972,3,2,9,283,$2
14-Sep-17,17-May-17,INV-15101,3,2,9,233,$2
14-Sep-17,30-Jun-17,INV-15102,3,1,9,238,$2
14-Sep-17,27-Apr-17,INV-15103,3,1,9,238,$2
14-Sep-17,03-Sep-17,INV-15117,3,2,9,293,$2
15-Sep-17,07-Aug-17,INV-15240,3,2,9,226,$2
15-Sep-17,29-Mar-17,INV-15242,3,2,9,245,$2
16-Sep-17,25-Aug-17,INV-15354,3,2,9,246,$2
18-Sep-17,29-Aug-17,INV-15640,3,2,9,232,$2
18-Sep-17,27-Jun-17,INV-15644,3,1,9,248,$2
18-Sep-17,15-May-17,INV-15645,3,1,9,263,$2
19-Sep-17,22-Apr-17,INV-15813,3,2,9,244,$2
20-Sep-17,08-Jul-17,INV-15947,3,1,9,274,$2
20-Sep-17,05-Apr-17,INV-15953,3,1,9,224,$2
20-Sep-17,03-Jul-17,INV-15954,3,1,9,286,$2
21-Sep-17,06-May-17,INV-16087,3,2,9,227,$2
21-Sep-17,02-Jul-17,INV-16089,3,2,9,246,$2
21-Sep-17,15-Sep-17,INV-16099,3,2,9,224,$2
22-Sep-17,22-Jun-17,INV-16219,3,1,9,227,$2
22-Sep-17,30-Aug-17,INV-16220,3,2,9,228,$2
22-Sep-17,15-Jun-17,INV-16225,3,2,9,256,$2
23-Sep-17,11-Apr-17,INV-16345,3,2,9,243,$2
23-Sep-17,21-Jun-17,INV-16346,3,2,9,304,$2
23-Sep-17,17-Aug-17,INV-16347,3,1,9,229,$2
23-Sep-17,31-May-17,INV-16348,3,2,9,246,$2
23-Sep-17,08-Apr-17,INV-16351,3,1,9,263,$2
24-Sep-17,24-Aug-17,INV-16469,3,1,9,246,$2
24-Sep-17,13-May-17,INV-16470,3,2,9,269,$2
24-Sep-17,24-Jun-17,INV-16478,3,1,9,207,$2
24-Sep-17,29-May-17,INV-16484,3,2,9,302,$2
25-Sep-17,15-Aug-17,INV-16579,3,2,9,250,$2
25-Sep-17,01-Apr-17,INV-16582,3,1,9,263,$2
26-Sep-17,21-Apr-17,INV-16701,3,2,9,227,$2
26-Sep-17,11-Jul-17,INV-16704,3,1,9,263,$2
26-Sep-17,06-Sep-17,INV-16705,3,1,9,324,$2
27-Sep-17,17-Apr-17,INV-16828,3,2,9,242,$2
